year,gp,driver,sector_id,initial_SoC,converged,v_max_solved_ms,v_max_solved_kph,n_intervals_above_355kph,env_perm_err_W
2024,Miami Grand Prix,ALB,7,1.0,True,96.9747468191143,349.1090885488115,0,
2024,British Grand Prix,STR,1,0.1,True,90.9762690030657,327.5145684110365,0,
2024,British Grand Prix,STR,1,0.2,True,93.46516951843518,336.47461026636665,0,
2024,British Grand Prix,STR,1,0.30000000000000004,True,93.46332181721209,336.4679585419635,0,
2024,British Grand Prix,STR,1,0.4,True,93.46552914148974,336.47590490936307,0,
2024,British Grand Prix,STR,1,0.5,True,93.46499924456916,336.473997280449,0,
2024,British Grand Prix,STR,1,0.6,True,93.466591901989,336.47973084716045,0,
2024,British Grand Prix,STR,1,0.7000000000000001,True,93.4660845322339,336.47790431604204,0,
2024,British Grand Prix,STR,1,0.8,True,93.46711256322868,336.4816052276233,0,
2024,British Grand Prix,STR,1,0.9,True,93.4680911146282,336.4851280126615,0,
2024,British Grand Prix,STR,1,1.0,True,93.46981517836942,336.4913346421299,0,
2024,São Paulo Grand Prix,RUS,2,0.1,True,90.55115151793393,325.9841454645622,0,
2024,São Paulo Grand Prix,RUS,2,0.2,True,92.18098558110573,331.85154809198065,0,
2024,São Paulo Grand Prix,RUS,2,0.30000000000000004,True,94.16158355684841,338.9817008046543,0,
2024,São Paulo Grand Prix,RUS,2,0.4,True,96.76273435878892,348.34584369164014,0,
2024,São Paulo Grand Prix,RUS,2,0.5,True,98.59169394704348,354.9300982093565,0,
2024,São Paulo Grand Prix,RUS,2,0.6,True,98.59169539421953,354.9301034191903,0,
2024,São Paulo Grand Prix,RUS,2,0.7000000000000001,True,98.59167633778418,354.93003481602307,0,
2024,São Paulo Grand Prix,RUS,2,0.8,True,98.59169399511048,354.9300983823977,0,
2024,São Paulo Grand Prix,RUS,2,0.9,True,98.59026855688107,354.9249668047719,0,
2024,São Paulo Grand Prix,RUS,2,1.0,True,98.59167864153824,354.9300431095377,0,
2025,Miami Grand Prix,BOR,15,0.1,True,94.55644231704694,340.403192341369,0,
2025,Miami Grand Prix,BOR,15,0.2,True,95.20511274338696,342.7384058761931,0,
2025,Miami Grand Prix,BOR,15,0.30000000000000004,True,96.07013119575193,345.85247230470696,0,
2025,Miami Grand Prix,BOR,15,0.4,True,97.17231817696978,349.82034543709125,0,
2025,Miami Grand Prix,BOR,15,0.5,True,98.55295057253353,354.7906220611207,0,
2025,Miami Grand Prix,BOR,15,0.6,True,98.99270182495104,356.37372656982376,18,2374.307511085847
2025,Miami Grand Prix,BOR,15,0.7000000000000001,True,98.99213781344157,356.37169612838966,18,2374.548862404391
2025,Miami Grand Prix,BOR,15,0.8,True,98.99203322859046,356.3713196229257,18,2374.7672228102515
2025,Miami Grand Prix,BOR,15,0.9,True,98.99199721237147,356.37118996453734,18,2375.2482948022816
2025,Miami Grand Prix,BOR,15,1.0,True,98.99200297652042,356.3712107154735,18,2375.2614563114776
2025,Italian Grand Prix,STR,9,0.1,True,95.36415541843921,343.31095950638115,0,
2025,Italian Grand Prix,STR,9,0.2,True,96.43164233528958,347.1539124070425,0,
2025,Italian Grand Prix,STR,9,0.30000000000000004,True,97.80049131294204,352.08176872659135,0,
2025,Italian Grand Prix,STR,9,0.4,True,98.93578229843743,356.16881627437476,18,2050.0842289467687
2025,Italian Grand Prix,STR,9,0.5,True,98.93625392475671,356.1705141291242,18,2050.208665604893
